window_10min,SVM_Z_CURRENT_mean,SVM_Z_CURRENT_std,SVM_Z_CURRENT_min,SVM_Z_CURRENT_max,SVM_Z_CURRENT_median,SVM_Z_CURRENT_range,SVM_Z_CURRENT_cv,SVM_Z_CURRENT_skew,SVM_Z_CURRENT_kurt,SVM_Z_CURRENT_q25,SVM_Z_CURRENT_q75,SVM_Z_CURRENT_iqr,SVM_Z_EFFECTIVE_LOAD_RATIO_mean,SVM_Z_EFFECTIVE_LOAD_RATIO_std,SVM_Z_EFFECTIVE_LOAD_RATIO_min,SVM_Z_EFFECTIVE_LOAD_RATIO_max,SVM_Z_EFFECTIVE_LOAD_RATIO_median,SVM_Z_EFFECTIVE_LOAD_RATIO_range,SVM_Z_EFFECTIVE_LOAD_RATIO_cv,SVM_Z_EFFECTIVE_LOAD_RATIO_skew,SVM_Z_EFFECTIVE_LOAD_RATIO_kurt,SVM_Z_EFFECTIVE_LOAD_RATIO_q25,SVM_Z_EFFECTIVE_LOAD_RATIO_q75,SVM_Z_EFFECTIVE_LOAD_RATIO_iqr,SVM_Z_PEAK_LOAD_RATIO_mean,SVM_Z_PEAK_LOAD_RATIO_std,SVM_Z_PEAK_LOAD_RATIO_min,SVM_Z_PEAK_LOAD_RATIO_max,SVM_Z_PEAK_LOAD_RATIO_median,SVM_Z_PEAK_LOAD_RATIO_range,SVM_Z_PEAK_LOAD_RATIO_cv,SVM_Z_PEAK_LOAD_RATIO_skew,SVM_Z_PEAK_LOAD_RATIO_kurt,SVM_Z_PEAK_LOAD_RATIO_q25,SVM_Z_PEAK_LOAD_RATIO_q75,SVM_Z_PEAK_LOAD_RATIO_iqr,SVM_Z_POSITION_mean,SVM_Z_POSITION_std,SVM_Z_POSITION_min,SVM_Z_POSITION_max,SVM_Z_POSITION_median,SVM_Z_POSITION_range,SVM_Z_POSITION_cv,SVM_Z_POSITION_skew,SVM_Z_POSITION_kurt,SVM_Z_POSITION_q25,SVM_Z_POSITION_q75,SVM_Z_POSITION_iqr,n_samples,n_runs,SVM_Z_CURRENT_mean_diff,SVM_Z_CURRENT_mean_pct_change,SVM_Z_CURRENT_mean_ma3,SVM_Z_CURRENT_mean_ma_dev,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_diff,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_pct_change,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_ma3,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_ma_dev,SVM_Z_PEAK_LOAD_RATIO_mean_diff,SVM_Z_PEAK_LOAD_RATIO_mean_pct_change,SVM_Z_PEAK_LOAD_RATIO_mean_ma3,SVM_Z_PEAK_LOAD_RATIO_mean_ma_dev,SVM_Z_POSITION_mean_diff,SVM_Z_POSITION_mean_pct_change,SVM_Z_POSITION_mean_ma3,SVM_Z_POSITION_mean_ma_dev,anomaly_ensemble,anomaly_if,anomaly_score
40,11.390939597315436,36.01999003993502,-77.2,106.0,2.6,183.2,3.162161447017421,0.15716742225724636,0.9237753496694032,2.4,14.8,12.4,40.09731543624161,2.7070886419655342,29.0,45.0,40.0,16.0,0.06751296470882327,-0.48868554112120244,0.2087800459858986,38.0,42.0,4.0,103.88926174496645,14.57272064568208,2.0,108.0,107.0,106.0,0.14027167390462417,-6.086386677737416,37.900692457305915,106.0,107.0,1.0,1.575503355704698,0.742018991119498,1.0,3.0,1.0,2.0,0.47097265038042685,0.8637414277180419,-0.6805679198387247,1.0,2.0,1.0,600.0,2.0,-3.2412751677852345,-0.221516374644528,13.28741610738255,-1.8964765100671137,-0.016778523489932695,-0.0004182700351347268,38.6582774049217,1.4390380313199103,-1.167785234899327,-0.011115724917750036,100.93512304250561,2.9541387024608383,0.09060402684563762,0.0610169491525423,1.5095078299776288,0.06599552572706924,0,0,-0.17493374246590898
41,14.916442953020136,30.90768740846842,-74.0,106.4,3.8,180.4,2.072054812652941,0.9232344453773695,1.5263468144267094,2.4,14.325000000000001,11.925,40.12919463087248,2.5931558313021803,29.0,45.0,40.0,16.0,0.06462018127089934,-0.3303893418544624,-0.13027523313485023,38.0,42.0,4.0,104.21476510067114,13.013019341478914,2.0,108.0,107.0,106.0,0.12486732881764286,-5.96566904148116,38.402994288431984,106.0,107.0,1.0,1.6174496644295302,0.7250366823405441,1.0,3.0,1.0,2.0,0.4482591936462285,0.7252323655823311,-0.782153858298718,1.0,2.0,1.0,600.0,2.0,3.5255033557047,0.30950066283694233,13.646532438478749,1.2699105145413867,0.03187919463087496,0.0007950456105114689,40.113534675615206,0.015659955257277147,0.32550335570469713,0.003133176136180138,104.38702460850112,-0.17225950782997757,0.04194630872483218,0.026624068157614422,1.5592841163310964,0.05816554809843377,0,0,-0.15445244114016576
42,16.400838926174497,35.3509784867023,-74.9,106.8,2.7,181.7,2.155437209390845,0.420898020284986,0.333591967481607,2.4,19.525,17.125,39.7751677852349,2.827794961016216,27.0,44.0,40.0,17.0,0.07109448227308127,-0.7066919741574036,1.0957088166061428,38.0,42.0,4.0,104.84731543624162,11.913350022029555,2.0,108.0,107.0,106.0,0.1136257039339662,-7.304490112729621,57.2425893687043,106.0,108.0,2.0,1.5520134228187918,0.6901316204906408,1.0,3.0,1.0,2.0,0.44466859006748316,0.8568944872315817,-0.4930004300123372,1.0,2.0,1.0,600.0,2.0,1.4843959731543617,0.09951407167442805,14.236073825503356,2.1647651006711417,-0.35402684563758413,-0.00882217669440144,40.00055928411633,-0.22539149888142873,0.6325503355704711,0.006069680577022174,104.31711409395973,0.5302013422818845,-0.06543624161073835,-0.04045643153526979,1.58165548098434,-0.029642058165548102,0,0,-0.17374526195199158
43,12.752181208053692,40.144194033036285,-75.2,107.2,2.6,182.4,3.1480256889451237,0.0004335332922110232,0.21461229406124271,2.4,16.35,13.950000000000001,38.99832214765101,5.157518509911533,7.0,45.0,40.0,38.0,0.1322497539864593,-3.254547198782824,13.996806298028446,37.0,42.0,5.0,102.74161073825503,18.342686040563265,2.0,108.0,107.0,106.0,0.17853220237410108,-4.8613174101538394,23.2804348357893,106.0,108.0,2.0,1.528523489932886,0.7059353419473493,1.0,3.0,1.0,2.0,0.461841343359627,0.9604026593748212,-0.4045011619896175,1.0,2.0,1.0,600.0,2.0,-3.6486577181208055,-0.22246774903068067,14.689821029082774,-1.937639821029082,-0.7768456375838895,-0.019530920442082045,39.63422818791946,-0.635906040268452,-2.1057046979865817,-0.020083534702107664,103.93456375838927,-1.1929530201342402,-0.02348993288590595,-0.015135135135135092,1.5659955257270692,-0.037472035794183345,0,0,-0.16944470062094585
44,12.848825503355704,38.04959808703143,-75.1,106.6,2.6,181.7,2.961328883880794,0.10168177926599006,0.5100681969133074,2.4,15.2,12.799999999999999,38.461409395973156,7.225783946432152,3.0,45.0,40.0,42.0,0.18787101304687703,-3.5462527875051184,13.301062469072011,37.0,42.0,5.0,101.46308724832215,22.16956001956923,2.0,109.0,107.0,107.0,0.21849877251725194,-3.961573621310039,14.476455110828233,107.0,108.0,1.0,1.5436241610738255,0.7099127320164972,1.0,3.0,1.0,2.0,0.45989998726286124,0.9177548941690857,-0.48288631221402234,1.0,2.0,1.0,600.0,2.0,0.09664429530201168,0.007578648211254757,14.000615212527963,-1.1517897091722595,-0.5369127516778534,-0.013767585939852833,39.07829977628635,-0.616890380313194,-1.27852348993288,-0.012444067021589289,103.01733780760628,-1.554250559284128,0.015100671140939603,0.009879253567508295,1.541387024608501,0.0022371364653244186,0,0,-0.17803887640492178
45,11.940871021775544,36.04461866646002,-75.2,105.9,2.6,181.10000000000002,3.018592077640612,0.3098793895000943,0.6816104278866515,2.4,15.0,12.6,38.6214405360134,6.770995877247036,2.0,45.0,40.0,43.0,0.1753170203719686,-3.980823559811293,18.113488805924188,37.0,42.0,5.0,102.41876046901173,20.32006108144369,2.0,109.0,107.0,107.0,0.19840174776955846,-4.428224150787531,18.40527209106542,107.0,108.0,1.0,1.5644891122278057,0.7427131122305867,1.0,3.0,1.0,2.0,0.47473204282833004,0.8970553934606433,-0.6380098059542343,1.0,2.0,1.0,600.0,2.0,-0.907954481580159,-0.07066439507198774,12.51395924439498,-0.573088222619436,0.1600311400402461,0.004160823603541752,38.69372402654586,-0.07228349053245609,0.9556732206895759,0.00941892511461484,102.20781948519631,0.21094098381541926,0.020864951153980238,0.013516859660621883,1.545545587744839,0.018943524482966767,0,0,-0.1762238211391715
46,7.369127516778522,38.56388069200777,-75.5,104.8,2.6,180.3,5.233167780609435,0.010177374289855077,0.5751867985389829,2.3,10.850000000000001,8.55,33.81711409395973,13.805434652457096,2.0,45.0,39.0,43.0,0.4082381073115569,-1.6372984896282663,0.9993378016426488,37.0,42.0,5.0,90.07046979865771,38.14089404786567,2.0,109.0,107.0,107.0,0.4234561464276283,-1.8219449697256669,1.4111834705178463,106.0,108.0,2.0,1.4681208053691275,0.6840245404487745,1.0,3.0,1.0,2.0,0.46591842983710813,1.1399366199399215,-0.014674223067028258,1.0,2.0,1.0,600.0,2.0,-4.5717435049970225,-0.3828651608965481,10.719608013969923,-3.350480497191401,-4.8043264420536715,-0.12439531968192052,36.96665467531543,-3.1495405813557014,-12.348290670354018,-0.12056668733156728,97.98410583866388,-7.913636040006168,-0.09636830685867825,-0.061597301064915344,1.5254113595569194,-0.05729055418779194,0,0,-0.1388478536079396
47,16.093074324324323,40.102847509245485,-75.2,106.7,2.7,181.9,2.491932038655344,-0.027005446829142833,-0.04120918360347137,2.4,50.45,48.050000000000004,40.145270270270274,2.5388709925236648,32.0,45.0,40.0,13.0,0.06324209490759948,-0.19599576034105384,-1.1011751705008688,38.0,42.0,4.0,105.8429054054054,7.9676153109947405,11.0,109.0,107.0,98.0,0.07527774564083191,-7.169339621752351,62.664293894776236,107.0,108.0,1.0,1.5472972972972974,0.7085120316152815,1.0,3.0,1.0,2.0,0.45790297239764916,0.9039180886640802,-0.49725631941347315,1.0,2.0,1.0,600.0,3.0,8.7239468075458,1.1838507052134104,11.801024287626129,4.292050036698194,6.328156176310543,0.18712880580903413,37.527941633414464,2.6173286368558095,15.772435606747692,0.17511217208042962,99.44404522435828,6.398860181047127,0.07917649192816989,0.053930501930502084,1.5266357382980769,0.02066155899922051,1,0,-0.1193986085442274
48,8.765771812080537,36.33868604907245,-77.4,106.2,2.6,183.60000000000002,4.145520420574072,-0.0343719096785479,0.7485686301574956,2.4,14.7,12.299999999999999,39.93624161073826,2.9206817384227937,27.0,44.0,40.0,17.0,0.07313361549869696,-0.6892531506008261,0.9552722168794459,38.0,43.0,5.0,105.52852348993288,9.869953990056583,11.0,109.0,107.0,98.0,0.09352877936360161,-7.432877891912826,61.34390950844504,107.0,108.0,1.0,1.5654362416107384,0.7474865295738927,1.0,3.0,1.0,2.0,0.47749407462598076,0.8994277614497944,-0.6528944661878673,1.0,2.0,1.0,600.0,2.0,-7.3273025122437865,-0.45530781531088393,10.742657884394461,-1.976886072313924,-0.20902865953201655,-0.005206806633129446,37.96620865832275,1.970032952415508,-0.3143819154725236,-0.0029702691386669366,100.48063289799866,5.04789059193422,0.018138944313440986,0.011722985844494715,1.5269514480923876,0.03848479351835077,1,0,-0.13647523814440693
49,12.9248322147651,33.45387574695658,-76.3,106.7,2.6,183.0,2.5883412017325425,0.56925596449246,1.2165955537128452,2.4,14.15,11.75,40.05201342281879,2.8922927382706507,25.0,45.0,40.0,20.0,0.07221341678225913,-1.1651682744980703,3.2638233799737044,38.0,42.0,4.0,104.46140939597315,15.756023920233504,2.0,109.0,108.0,107.0,0.15083104862685184,-5.427150841136447,29.197833663785993,107.0,108.0,1.0,1.587248322147651,0.7246709914129994,1.0,3.0,1.0,2.0,0.4565580453299658,0.8080630409507662,-0.6855362566752534,1.0,2.0,1.0,600.0,2.0,4.159060402684563,0.4744659673838143,12.594559450389987,0.3302727643751133,0.11577181208053133,0.0028989160574739437,40.04450843460911,0.00750498820968204,-1.0671140939597308,-0.010112091581206739,105.27761276377048,-0.8162033677973284,0.021812080536912637,0.013933547695605508,1.5666606203518956,0.02058770179575542,0,0,-0.17869494712277767
50,12.192281879194631,34.45656538765417,-75.0,106.6,2.6,181.6,2.8260965198362213,0.41934379527604904,1.1263112144658676,2.4,15.025,12.625,40.102348993288594,2.5755008361463565,29.0,45.0,40.0,16.0,0.06422319142894559,-0.4371138571878833,0.1599045765413476,38.0,42.0,4.0,103.40604026845638,18.02443431460197,2.0,109.0,107.0,107.0,0.17430736413277256,-4.901037036508352,23.397171005332453,107.0,108.0,1.0,1.558724832214765,0.7158994235642572,1.0,3.0,1.0,2.0,0.45928531371829634,0.879791609989975,-0.5590244215806668,1.0,2.0,1.0,600.0,2.0,-0.732550335570469,-0.05667774431405126,11.294295302013424,0.8979865771812072,0.05033557046980519,0.0012567550584392517,40.03020134228188,0.07214765100671627,-1.0553691275167694,-0.01010295700220043,104.46532438478748,-1.0592841163310993,-0.028523489932885893,-0.017970401691331905,1.570469798657718,-0.011744966442952975,0,0,-0.17708579599953655
51,12.491946308724833,32.150642304241195,-76.4,107.7,2.6,184.10000000000002,2.573709613351925,0.6844532896842456,1.743574243072315,2.4,10.7,8.299999999999999,37.243288590604024,10.098483383458492,2.0,44.0,40.0,42.0,0.27114907854850934,-2.733986191840957,6.350245892099659,38.0,42.0,4.0,95.28859060402685,32.65712792118567,2.0,109.0,108.0,107.0,0.3427181335580127,-2.4202815843106666,4.016640661113066,107.0,108.0,1.0,1.5671140939597314,0.7428261230904338,1.0,3.0,1.0,2.0,0.4740089607729107,0.8893592994859432,-0.6490536072860968,1.0,2.0,1.0,600.0,2.0,0.29966442953020156,0.024578207139515085,12.53635346756152,-0.044407158836687444,-2.8590604026845696,-0.07129408811346816,39.13255033557047,-1.889261744966447,-8.117449664429529,-0.07850073016388126,101.0520134228188,-5.763422818791952,0.008389261744966348,0.005382131324004336,1.5710290827740492,-0.0039149888143177325,0,0,-0.1824435564265789
52,13.38959731543624,34.08186327370205,-77.0,105.9,2.6,182.9,2.5453986756129447,0.41557207127179596,0.9898514405536663,2.5,14.925,12.425,36.38758389261745,11.253493808240615,2.0,45.0,40.0,43.0,0.30926740949469295,-2.5440029534997697,5.012107686382965,37.0,42.0,5.0,96.37919463087249,31.51545711230204,2.0,110.0,108.0,108.0,0.3269944019869088,-2.5597935362930127,4.76217114956074,107.0,108.0,1.0,1.5,0.6920921879624531,1.0,3.0,1.0,2.0,0.46139479197496874,1.0351088155353658,-0.23187442289935367,1.0,2.0,1.0,600.0,2.0,0.8976510067114081,0.07185837855262434,12.691275167785236,0.6983221476510053,-0.8557046979865746,-0.022976077848357868,37.91107382550336,-1.5234899328859086,1.0906040268456394,0.011445273982251036,98.35794183445192,-1.978747203579431,-0.06711409395973145,-0.04282655246252676,1.5419463087248324,-0.041946308724832404,0,0,-0.18485716521587892
53,17.80755033557047,35.07670768313666,-75.7,108.0,2.7,183.7,1.9697660274513535,0.5775454768384828,0.5267334262959467,2.5,19.4,16.9,39.34731543624161,5.846367212870545,8.0,45.0,41.0,37.0,0.148583636470549,-3.2450112495312653,12.11664430280654,38.0,43.0,5.0,102.36744966442953,21.93177076633444,2.0,109.0,108.0,107.0,0.21424555206004373,-4.01076361372591,14.804600939175696,107.0,109.0,2.0,1.5385906040268456,0.710204629178468,1.0,3.0,1.0,2.0,0.46159428461326824,0.9343022204992296,-0.45994161212235607,1.0,2.0,1.0,600.0,2.0,4.417953020134227,0.32995413648780736,14.563031319910515,3.2445190156599537,2.9597315436241587,0.08133905104440431,37.65939597315437,1.6879194630872405,5.988255033557039,0.06213223773545473,98.01174496644296,4.3557046979865675,0.038590604026845554,0.02572706935123037,1.5352348993288591,0.003355704697986406,0,0,-0.18277865026996404
54,7.260067114093959,25.209402994184913,-75.3,105.2,2.5,180.5,3.4723374588708595,0.9928935642394568,4.944218915062714,2.5,2.7,0.20000000000000018,22.44295302013423,18.029157542303082,2.0,45.0,30.0,43.0,0.803332677572715,-0.10598721671072507,-1.8662622553121562,2.0,40.0,38.0,59.91778523489933,52.221747159886455,2.0,109.0,106.0,107.0,0.8715566998205687,-0.1920514342625324,-1.9468616964310963,2.0,108.0,106.0,1.2919463087248322,0.6041889379512456,1.0,3.0,1.0,2.0,0.4676579311934317,1.9137824463877031,2.3509510514679635,1.0,1.0,0.0,600.0,2.0,-10.547483221476508,-0.5923039959296355,12.819071588366889,-5.559004474272929,-16.90436241610738,-0.42961920600400827,32.725950782997764,-10.282997762863534,-42.4496644295302,-0.4146793201226009,86.22147651006712,-26.303691275167793,-0.24664429530201337,-0.16030534351145032,1.443512304250559,-0.15156599552572692,0,0,-0.06004471533728617
55,10.20268456375839,32.582921641512925,-74.6,106.8,2.6,181.39999999999998,3.1935635604429846,0.6698970649170655,2.072270432050747,2.4,9.475,7.074999999999999,37.34228187919463,10.411868994601628,2.0,45.0,40.0,43.0,0.2788225162105756,-2.8642017664820254,6.947903892647503,38.0,42.0,4.0,97.53523489932886,30.422743042507587,2.0,109.0,108.0,107.0,0.3119154126599323,-2.6904319947857718,5.476637462514409,107.0,109.0,2.0,1.587248322147651,0.7519868218587883,1.0,3.0,1.0,2.0,0.47376759601251356,0.8407188930512325,-0.7484355942079235,1.0,2.0,1.0,600.0,2.0,2.9426174496644313,0.4053154610584704,11.756767337807608,-1.554082774049217,14.8993288590604,0.6638755980861242,33.04418344519016,4.298098434004473,37.61744966442953,0.6278177592338494,86.60682326621925,10.928411633109604,0.2953020134228188,0.22857142857142865,1.4725950782997763,0.11465324384787468,0,0,-0.1459735015204187
56,10.693959731543625,39.223171814009596,-75.8,106.4,2.6,182.2,3.6677874986114154,-0.024413292399972416,0.32418535098263845,2.4,15.8,13.4,39.988255033557046,2.8304816780552655,30.0,45.0,40.0,15.0,0.07078282549913725,-0.40107536928044846,-0.48656278790788177,38.0,42.25,4.25,105.80201342281879,12.952572670958391,2.0,109.0,108.0,107.0,0.12242274274304928,-5.980285909078697,38.54217897500109,108.0,109.0,1.0,1.5838926174496644,0.7545997538096657,1.0,3.0,1.0,2.0,0.47642103100695,0.8529266206347639,-0.742461480409319,1.0,2.0,1.0,600.0,2.0,0.4912751677852345,0.04815155900539403,9.385570469798658,1.308389261744967,2.645973154362416,0.07085729690869869,33.25782997762864,6.730425055928407,8.266778523489933,0.08475684230445024,87.751677852349,18.050335570469784,-0.003355704697986628,-0.0021141649048626032,1.487695749440716,0.09619686800894844,0,0,-0.165743066696521
57,13.998154362416109,37.745445670395846,-75.9,107.2,2.6,183.10000000000002,2.6964587397135196,0.03077206017526705,0.39884030309869667,2.4,17.45,15.049999999999999,39.59395973154363,3.7680073540565795,14.0,45.0,40.0,31.0,0.09516621675640823,-2.4990150534142916,11.58366341560156,38.0,42.0,4.0,105.69630872483222,12.338232707790349,2.0,109.0,108.0,107.0,0.11673286282789186,-6.662766102291815,48.6335877378198,107.0,109.0,2.0,1.5134228187919463,0.7063845900011075,1.0,3.0,1.0,2.0,0.46674635880339255,1.0119248982624118,-0.32550098266571803,1.0,2.0,1.0,600.0,2.0,3.304194630872484,0.3089776578385841,11.631599552572709,2.3665548098434,-0.39429530201341834,-0.009860277766122527,38.97483221476511,0.6191275167785193,-0.10570469798656745,-0.0009990802118683417,103.01118568232663,2.6851230425055945,-0.07046979865771807,-0.044491525423728806,1.5615212527964204,-0.04809843400447411,0,0,-0.17711128255902076
58,15.348322147651004,33.94201848783923,-75.5,108.2,2.6,183.7,2.2114481414526415,0.9528832807445333,1.0782900749661835,2.5,15.0,12.5,37.078859060402685,10.058592515951295,2.0,44.0,40.0,42.0,0.2712756748951071,-2.7990075755458617,6.608513528870288,38.0,42.0,4.0,98.41442953020135,29.022293254056226,2.0,110.0,108.0,108.0,0.2948987601980651,-2.8843191547483693,6.596802876179977,107.0,109.0,2.0,1.5973154362416107,0.748506304962119,1.0,3.0,1.0,2.0,0.46860268671998206,0.8087490098552758,-0.7754813012104971,1.0,2.0,1.0,600.0,2.0,1.3501677852348948,0.09645327164415218,13.346812080536912,2.0015100671140917,-2.5151006711409423,-0.06352233240105098,38.88702460850112,-1.8081655480984367,-7.281879194630875,-0.06889435669497579,103.30425055928413,-4.889821029082782,0.08389261744966436,0.055432372505543226,1.564876957494407,0.032438478747203625,0,0,-0.1812289572999139
59,8.258053691275169,32.47187099040153,-75.4,104.7,2.6,180.10000000000002,3.9321457820877135,0.18839443995029642,1.7706810631438028,2.4,9.6,7.199999999999999,35.92785234899329,10.452445144438228,2.0,44.0,39.0,42.0,0.2909287491750424,-2.492894276326011,5.011162320704294,37.0,41.0,4.0,97.15436241610739,30.07670302694354,2.0,109.0,108.0,107.0,0.30957645420106294,-2.7025401364568595,5.570271718127836,107.0,108.0,1.0,1.5738255033557047,0.7534254301146489,1.0,3.0,1.0,2.0,0.4787223415227407,0.8808253552932039,-0.700910253249555,1.0,2.0,1.0,600.0,2.0,-7.090268456375835,-0.4619572346845072,12.534843400447429,-4.2767897091722595,-1.1510067114093943,-0.03104212860310418,37.53355704697987,-1.6057046979865817,-1.2600671140939568,-0.012803682550507123,100.42170022371367,-3.267337807606282,-0.02348993288590595,-0.014705882352941124,1.5615212527964204,0.012304250559284302,0,0,-0.16038641302940676
60,10.023993288590603,33.65634298842607,-75.8,107.0,2.6,182.8,3.357578364176881,0.33230707825338035,1.6905914074919606,2.4,14.5,12.1,39.29865771812081,2.6646894047567122,29.0,44.0,39.0,15.0,0.06780611754909915,-0.40051964688782915,0.008848560238005732,37.0,42.0,5.0,104.98825503355705,13.58774273307479,2.0,110.0,108.0,108.0,0.12942155033181363,-5.958657474581878,37.67735021223601,107.0,108.0,1.0,1.6610738255033557,0.7859447162883936,1.0,3.0,1.0,2.0,0.47315459687664907,0.6753056700449032,-1.0628420093924082,1.0,2.0,1.0,600.0,2.0,1.765939597315434,0.2138445284245598,11.210123042505591,-1.1861297539149884,3.370805369127517,0.09382151029748287,37.4351230425056,1.863534675615206,7.8338926174496635,0.08063346228239854,100.18568232662193,4.802572706935123,0.08724832214765099,0.05543710021321968,1.6107382550335572,0.05033557046979853,0,0,-0.16312128270050824
61,14.646812080536913,32.38711342294199,-76.6,109.0,2.6,185.6,2.211205636070041,0.7828799760428714,1.6233718521971703,2.4,15.325000000000001,12.925,39.172818791946305,2.457435865420433,29.0,44.0,39.0,15.0,0.06273318952287567,-0.22838877519521789,-0.15312765349578816,37.0,41.0,4.0,106.55536912751678,10.51586818712854,10.0,110.0,109.0,100.0,0.09868923802932919,-6.2875313685697245,44.76142571840144,108.0,109.0,1.0,1.6174496644295302,0.752339235447125,1.0,3.0,1.0,2.0,0.4651391953594258,0.7579062195482734,-0.8501396185370771,1.0,2.0,1.0,600.0,2.0,4.62281879194631,0.4611753678255195,10.976286353467563,3.67052572706935,-0.12583892617450232,-0.003202117667150728,38.1331096196868,1.0397091722595064,1.5671140939597308,0.014926565771179234,102.8993288590604,3.6560402684563797,-0.043624161073825496,-0.02626262626262621,1.61744966442953,2.220446049250313e-16,1,0,-0.1441584913629672
62,7.182046979865772,20.534793506978826,-75.1,106.0,2.5,181.1,2.8591839575188365,2.083533858995055,8.539678188664602,2.4,2.6,0.20000000000000018,13.03523489932886,16.20375825620099,2.0,44.0,2.0,42.0,1.2430737444582045,0.9141000980955628,-1.0484333075209782,2.0,33.25,31.25,31.835570469798657,47.55119109582851,2.0,110.0,2.0,108.0,1.4936497255778323,0.9761445073143683,-1.0329605293219928,2.0,107.0,105.0,1.1426174496644295,0.42382316904502426,1.0,3.0,1.0,2.0,0.3709230671818421,3.0832068850416268,9.006035830721121,1.0,1.0,0.0,600.0,2.0,-7.464765100671141,-0.5096511827710636,10.61761744966443,-3.435570469798657,-26.137583892617446,-0.6672377607401379,30.502237136465325,-17.467002237136466,-74.71979865771813,-0.7012297856929157,81.12639821029084,-49.29082774049219,-0.47483221476510074,-0.2935684647302905,1.4737136465324383,-0.33109619686800884,1,0,-0.004267805200629304
63,11.729598662207357,30.797790989321097,-75.5,105.0,2.6,180.5,2.625647464695553,0.5090840899650517,1.227599331341966,2.4,8.3,5.9,27.59531772575251,15.62811466522221,2.0,43.0,36.0,41.0,0.5663321154892063,-0.754420776311294,-1.166795228193836,11.0,40.0,29.0,73.74247491638796,48.648714154018535,2.0,109.0,108.0,107.0,0.6597108953717421,-0.7727871263854629,-1.3634451008347193,2.0,108.0,106.0,1.2792642140468227,0.5341956119714469,1.0,3.0,1.0,2.0,0.41758036073062127,1.7732918175951924,2.2235747241942985,1.0,1.0,0.0,600.0,2.0,4.5475516823415845,0.6331832268836781,11.186152574203348,0.5434460880040088,14.560082826423649,1.11697893738557,26.601123805675893,0.994193920076615,41.90690444658931,1.3163547512473506,70.71113817123448,3.0313367451534816,0.1366467643823932,0.11959100083980378,1.3464437760469277,-0.067179562000105,0,0,-0.06138765711750682
64,10.93187919463087,28.443579839917323,-76.7,107.3,2.5,184.0,2.601892989623159,1.0450907309643838,3.09276637754178,2.4,8.2,5.799999999999999,25.41275167785235,17.7368468528397,2.0,44.0,37.0,42.0,0.6979506618442138,-0.4948283357380843,-1.6628470471534502,2.0,40.0,38.0,67.82214765100672,50.38355653545466,2.0,109.0,107.0,107.0,0.7428776333464692,-0.5201173260982748,-1.7034742236890177,2.0,108.0,106.0,1.3657718120805369,0.6380929372609111,1.0,3.0,1.0,2.0,0.46720318256450005,1.5214481427519984,1.031908407757725,1.0,2.0,1.0,600.0,2.0,-0.7977194675764867,-0.06800910163676188,9.947841612234667,0.9840375823962031,-2.18256604790016,-0.07909189774841208,22.014434767644573,3.3983169102077753,-5.920327265381246,-0.08028381569907894,57.80006434573111,10.022083305275608,0.08650759803371422,0.06762293284204057,1.2625511585972629,0.10322065348327403,0,0,-0.08939360580076972
65,20.889932885906042,35.38063895365087,-75.0,107.6,2.7,182.6,1.6936693452721132,0.4437792118377341,-0.053591069024442106,2.4,56.05,53.65,37.22315436241611,9.11765490911333,2.0,45.0,40.0,43.0,0.24494578885875792,-2.961231631409426,7.950822015663965,37.0,41.0,4.0,97.90436241610739,27.966713367279922,2.0,108.0,107.0,106.0,0.2856533935476484,-3.0086438641573263,7.332720008615752,106.0,107.0,1.0,1.4748322147651007,0.6359304481042019,1.0,3.0,1.0,2.0,0.43118833568840076,0.9969688699986984,-0.10045179650399572,1.0,2.0,1.0,600.0,2.0,9.958053691275172,0.9109187463547908,14.51713691424809,6.372795971657952,11.810402684563762,0.4647431665126107,30.077074588673657,7.1460797737424535,30.082214765100673,0.44354559398347426,79.82299499450069,18.0813674216067,0.10906040268456385,0.07985257985257999,1.37328941363082,0.10154280113428071,1,0,-0.11404500660231581
66,13.317953020134228,32.06036003463982,-76.9,104.6,2.6,181.5,2.40730388417579,0.547643197169555,1.3717205037013667,2.4,14.3,11.9,33.65939597315436,13.498450417294269,2.0,44.0,39.0,42.0,0.4010306788648315,-1.7243965376390504,1.2723574982316794,36.0,42.0,6.0,89.36577181208054,39.91849388683421,2.0,110.0,108.0,108.0,0.4466866125296307,-1.6925831596113885,0.9174084404907785,107.0,109.0,2.0,1.4563758389261745,0.6955630955220642,1.0,3.0,1.0,2.0,0.4775986231925694,1.2057496362163926,0.06429342966803242,1.0,2.0,1.0,600.0,2.0,-7.571979865771814,-0.36247028207929066,15.046588366890377,-1.7286353467561497,-3.56375838926175,-0.09574036511156203,32.09843400447428,1.5609619686800826,-8.53859060402685,-0.08721358674230095,85.03076062639822,4.335011185682319,-0.01845637583892623,-0.012514220705347023,1.4323266219239372,0.024049217002237278,0,0,-0.1721370354392614
